building_id,income,annual_kwh,pre_fixed_bill,post_fixed_bill,pre_fixed_tou_bill,post_fixed_tou_bill
108120,high,6785.395714684065,3156.309163426093,3071.4268766843693,3661.4976674978916,3519.2903011097505
473337,high,4657.607370006484,2021.0117343489778,2072.832405665721,2480.1228962134055,2475.2899290206647
103004,high,5560.261633187224,2457.933303959566,2457.145285150447,2971.9892401584398,2908.972581585502
87810,high,2741.657613124473,1165.6431507960008,1320.4536575801592,1471.9457160879817,1590.350793196671
200425,low,6071.546978502996,2789.7292756899255,2527.159580277638,3273.8354906618724,2955.8049251672564
502511,medium,6319.818749143133,2895.4394484390396,2841.9693777193465,3420.596906121322,3308.280888955686
165569,high,11393.003624327028,5580.828290308084,5204.007132758319,6122.740275007592,5683.935307742497
47886,high,4605.1670795567625,2039.6066983073565,2089.1865213134593,2482.956751594615,2481.310524440622
517462,high,5781.8025434679275,2619.037955461203,2598.8494135680007,3095.1212527530824,3017.928490062339
76499,high,18513.196221767135,9392.816019677974,8556.9868933221,9978.219555438907,9080.457981888278
28574,high,3217.7642723088443,1392.1782071061555,1519.7123318750337,1727.359422699316,1815.1224333092691
205493,low,5528.23542901037,2483.797466831379,2258.0661239411493,2965.371707134507,2682.4906036797506
199106,medium,717.0988835584668,304.8817613337177,563.3294294843599,393.8349215455931,642.7043490429578
149864,high,5666.331039331523,2514.5056547690347,2506.9056706133856,3013.644528573011,2943.8110128232734
112879,low,4261.542185835923,1902.0409808655984,1746.3562208480198,2305.9721104310565,2104.606934479675
20948,low,2296.7453807323436,976.484266072163,932.2425100324745,1222.5632301766934,1147.9483459746327
411623,medium,8340.920440798183,3946.570351624223,3766.5329997441795,4500.796420639343,4258.219811568897
241550,low,4321.687188992785,1845.015203504679,1696.2004502844777,2310.7187873549574,2105.734033838144
121525,high,9528.578572486083,4625.070907447609,4363.332499718195,5142.402801219859,4823.49379405481
322755,medium,6970.53075506055,3255.2330496997743,3158.439175886356,3721.9210814354838,3567.9317212917035
522804,medium,8750.959273770366,4165.867199231624,3959.4239472829195,4679.4035000139265,4410.839300947712
394477,medium,4881.655045866075,2205.7462205586708,2235.3202018315224,2613.655733851498,2594.251969156986
394194,high,2947.7959643832005,1253.2849322171617,1397.5432168003858,1563.4859970207135,1668.7862517659207
1701,low,3836.034574018857,1726.0744244663854,1591.5761028456648,2066.013929472475,1892.1471029752988
230461,high,7638.85960134891,3613.216139315304,3473.31690205248,4077.069860428415,3880.2055842637665
155836,medium,1470.2802501338492,625.1043511469073,844.9966651425557,788.7952321269225,989.2057584634738
190161,medium,1004.5016152176299,427.0739067259275,670.8094290429372,542.3676588903937,772.7252947456609
176466,medium,3472.3211201055474,1476.2920474240743,1593.6998892858714,1845.382422540003,1916.9164471647894
513307,medium,1838.3269961955677,781.5831057025075,982.6351067672565,978.2557327735357,1154.9925084173567
296686,high,5036.755102108425,2221.335988892536,2249.03537627347,2703.6764512758805,2674.176450602248
291290,medium,3052.44457758188,1297.777336604712,1436.6786586782957,1617.6332677015416,1716.193491288016
192678,high,11804.321355400549,5843.293621320978,5434.866937029762,6349.967476415148,5884.270417349497
353452,medium,4084.648030330125,1788.0256465336572,1867.8977315922978,2213.5460062658753,2245.29488388886
372036,low,2303.9594529168844,979.5514010021426,934.9403566073272,1235.852650229508,1160.7337386627562
19066,medium,13579.714405306346,6581.724801902186,6084.390520023281,7327.247316862478,6747.080825795649
233074,high,2528.118366817474,1074.8548048361174,1240.596385638731,1360.7211794868404,1492.9462248876257
148029,medium,3786.179965849008,1622.1938204726198,1722.0342321238206,2029.4712095429716,2080.641261216513
385731,low,4847.825846243757,2120.6700397897384,1938.663447872741,2593.418132042445,2354.443479492156
257036,high,7185.303642579391,3327.8207301322022,3222.288081774098,3851.929429260209,3684.076208855695
468962,low,4543.663962805088,1977.4494824088922,1812.6875675838687,2431.2434582267274,2211.752647745278
317714,high,4950.1135033286655,2193.9379909616587,2224.9356871211717,2664.8737379020104,2640.9368257889173
299418,medium,5555.401042138221,2497.9656256439066,2492.3556049588924,2965.9523367934703,2903.300550996034
296129,medium,5949.022554728628,2711.9651958003005,2680.586994840416,3185.6375189929327,3097.4688355622534
213550,high,5144.564552529136,2266.0321017890224,2288.350055080318,2757.2482045352363,2720.9086417480935
83164,medium,8260.358658505358,3946.083095725674,3766.1027733275428,4465.003534446534,4227.826561447936
161937,medium,4666.152020296822,2023.5362773540219,2075.053043055529,2474.339629820102,2468.9705945853493
96151,low,4452.248398099116,1983.656223310633,1818.1448208994063,2426.902359777655,2212.9796276672546
128823,low,7712.950554233629,3652.9350255168874,3286.4258471525823,4150.953940191832,3727.2592111078516
230900,high,10511.73953437233,5108.7938680400885,4788.811192117575,5653.852142182313,5271.686852238046
432462,high,7883.870229281401,3705.064062236067,3554.106773393652,4330.909858602675,4117.443026231221
496964,high,2329.835132607763,990.5527049795165,1166.4444045413252,1239.7775371300197,1384.8658812087808
83022,low,5830.167560178499,2649.3852623720877,2403.715057821256,3117.1717012229165,2814.6739768680436
403750,high,4287.190397994245,1855.9890781421857,1927.6791283094547,2277.9503575426825,2296.854014152528
206938,medium,4241.343924622193,1866.1115070932462,1936.5813635150585,2293.6876565192406,2315.398008943661
330626,medium,5858.412752755533,2690.3615764082247,2661.583668300601,3154.190954188442,3071.961663021706
362230,medium,2578.7238317640677,1096.370224312811,1259.5213113648083,1372.4576905816784,1501.5052353173846
25726,medium,2539.632217125252,1079.7500334329718,1244.9022202383305,1348.780189676662,1480.340525802923
403566,medium,5821.7747925979875,2640.650763750093,2617.8597784238955,3109.032610219373,3029.0753190320033
416079,medium,632.024600253811,268.7115790439102,531.5141997569176,334.3357284865865,588.7853348005772
227792,medium,3378.043315036943,1444.372674474933,1565.62326829795,1809.3945723557724,1886.8758474990334
60314,medium,5412.826026843099,2392.963030187906,2399.9976556688066,2960.51931639816,2906.505949857804
414542,low,433.37627708902545,184.25425796717005,235.3983663429828,233.0227604090145,278.4112651959109
161262,low,9747.660812102255,4529.597763722962,4057.5363123944203,5234.037711844843,4679.188272629311
404955,medium,5017.416796519343,2230.078544343227,2256.724490440791,2709.85270444753,2681.4265484599687
248629,low,4845.943356319157,2118.0160972581425,1936.3291344819995,2576.1010230131396,2337.3489760230755
251432,medium,2404.4708666676333,1022.2848336724109,1194.3559300076947,1276.0385264482732,1416.3198761154356
248135,low,4096.8100561460315,1745.1428905340972,1608.3531433921264,2188.1106924943915,1997.5959102734782
451352,medium,582.4024510670758,247.61422609567796,512.9570046255544,308.6260849062027,566.2708994411804
227323,high,2440.2139310466287,1037.4813549237847,1207.7227637935077,1303.714863078697,1441.6709278338412
429945,high,5975.113598457847,2555.976007612789,2543.387275450213,3184.874739443151,3095.1387987598687
320487,high,5149.02280805118,2302.2498890087713,2320.2054940005883,2734.435070155979,2697.8398305724163
100775,medium,3359.5606866863154,1432.7712185980524,1555.4188292794292,1803.2565488679493,1881.9174631050857
439849,low,10195.883200994596,4939.8735007442565,4418.4034884458515,5480.488568799271,4896.736458335957
437253,low,5349.136478486819,2423.1902747578515,2204.7553893697454,2913.043976635395,2641.3348689513173
379660,medium,11419.21821018833,5595.486595711661,5216.9003825024365,6183.703512615988,5742.679027073095
57436,high,5805.456289743307,2631.670270395719,2609.9606510414233,3079.107527774326,3000.3841095193798
350115,low,1655.3493663879408,703.7883366134969,692.3796425480983,886.2143079078905,852.8996480314722
202352,high,10175.654535364318,4971.50857622277,4668.055015367803,5444.350486154371,5083.843493277409
95693,medium,3034.168737897212,1290.0071806043788,1429.8440429114207,1613.4974692967382,1713.210964525427
160052,medium,3696.685396543366,1571.6827631943775,1677.605397745323,1969.67171701349,2026.6827153702575
49182,low,9928.660893714776,4796.956893993034,4292.695709292444,5318.948978930507,4752.534273353969
419240,low,2546.0897280181257,1082.495508764186,1025.4898155869382,1351.1964275386179,1260.5208766939832
331402,medium,3068.363739538969,1304.5455275023883,1442.6319476753883,1630.6680252090287,1728.2108782081962
287347,medium,537.7902921114945,228.646920594123,496.2733955409356,284.9742398787867,545.4928838977785
118332,medium,8059.034612286579,3795.884135674842,3633.9911602232296,4371.87897227894,4147.376347042151
316060,low,6695.09466958118,3111.563761277458,2810.2418864216293,3636.416621680165,3278.092615455128
443826,low,3092.0232151822497,1314.6045901668851,1229.652561781706,1653.9760822039266,1528.0788567777438
190205,high,19981.287136374816,10221.465451140033,9285.855585310223,10770.529129451792,9777.783450025989
199923,high,3003.8963033294053,1277.13655232353,1418.5230605560978,1603.8113365286447,1705.425385798548
506056,medium,3047.7533271220505,1295.7828045592107,1434.9242717438333,1619.8493031949854,1718.7191348651245
115160,high,6455.79072886061,2937.3811697021983,2878.862012458103,3488.471875603105,3367.3527668776264
511857,high,8293.333148484662,3921.226696665105,3744.2410125287797,4421.311269282329,4182.386344220203
258872,high,11900.610715043891,5895.565061663409,5480.844256015767,6375.296518389364,5903.831165085844
211966,high,6346.03183611895,2921.1066193879615,2864.545472774713,3379.1543703095094,3265.4720887227595
237914,medium,2367.412911598879,1006.5292734953794,1180.4973665506325,1256.3565733217447,1399.020333583645
101479,high,4221.840188100343,1806.212465059582,1883.896771846752,2242.463225969005,2265.728706257964
521813,high,8703.897450224109,3970.8273601251135,3787.8757283293385,4711.507460351042,4445.309751108584
424260,low,1225.1636614704007,520.8905823107555,531.5030944800857,666.923125110337,661.238251286924
315639,medium,3506.8860702217876,1490.987681615495,1606.626143680842,1861.125482171346,1930.459216359351
428564,high,4715.348211426861,2004.7774455702438,2058.554730627303,2521.5252602155465,2512.8648551247015
433066,low,516.8069470314823,219.725641599905,266.5989339813634,276.0597523948103,316.0925438681361
338590,high,2691.9449047633343,1144.5072957091793,1301.8625960343445,1431.4026981163233,1553.1351723876508
463475,high,8630.483274127791,4144.363939615281,3940.5082765397833,4643.577258094851,4382.525939428902
445294,high,3015.773816463526,1282.1863958076328,1422.9648941428652,1606.1101873531368,1706.9548924689361
350390,low,6842.330338937763,3195.439601531693,2884.0178987490954,3739.118296941906,3371.180748500146
10290,high,4197.436986323972,1796.3076854578308,1875.1845220451667,2238.3552540739065,2263.097784574435
440152,low,2880.9761288322516,1224.8758109343198,1150.727282899397,1528.6111277821524,1416.3838699004962
426115,high,4422.269477797504,1899.1368702078335,1965.6325439602087,2362.967358463732,2373.3453447145994
131185,medium,5733.667167134614,2553.4789144491647,2541.185980830479,3099.786463900156,3025.304433606184
372309,low,3260.232712367777,1386.120539990284,1292.5578674441774,1730.8089518966808,1594.1511113659076
281295,low,6126.190654781313,2780.315639874457,2518.8809452572646,3317.077991105887,2995.4456380196616
173383,low,7318.499747786287,3442.1050342156136,3100.9822425830093,3936.6490756275207,3538.435342712286
149706,medium,491.9730543784226,209.16726379953013,479.1391231458987,260.3981604816062,523.8670183236313
306301,medium,2401.2492418648503,1020.9151276712596,1193.151138980198,1281.9349139144297,1422.4004752606606
60874,medium,3847.9513056930728,1641.8706667034699,1739.3422713024083,2060.532480891861,2107.7638329093297
72650,medium,3742.1817359526303,1600.3827299748116,1702.849385207075,1982.191437510363,2036.2125020230872
246279,low,7143.456991454482,3305.331338728211,2980.6793597898304,3840.3326718844864,3453.2564603560013
436873,low,7977.106885094774,3755.8170169748196,3376.92112576641,4292.348433140983,3851.715638102779
108359,medium,5091.15335641447,2249.2898656902457,2273.62332394247,2725.445082853676,2692.556437865439
540791,medium,3069.3356462689812,1304.9587433677198,1442.995411635211,1648.8608266016822,1746.1889027172467
382853,high,2656.465735780489,1129.4229722244324,1288.5944512098295,1412.667460851876,1536.7140834008253
45202,medium,7651.23554647443,3619.9430084610167,3479.233773476219,4100.87904098312,3903.022415574179
90268,high,8170.413812946041,3855.074164643762,3686.0540334020907,4353.777420092136,4122.606521607414
334495,medium,10344.75061897033,5061.972413841833,4747.62594997417,5475.825703974341,5104.748079114749
85893,low,2471.2614665796027,1050.6815251309836,997.5062906567739,1333.5141686371492,1247.503678553368
186929,low,10454.19958147674,5120.527511563568,4577.303009722604,5675.372038516939,5074.699027620146
410206,low,612.253688408848,260.3057781639058,302.2931518542569,324.4116697431635,358.3072078637416
545727,medium,597.0003047551179,253.82064956968586,518.4161639692713,316.32889848037297,573.0340861387081
234382,high,4889.388941972977,2141.5637813156873,2178.8687105023005,2627.3393101224788,2607.4540255976976
231791,medium,3230.6835724807834,1373.5574276759296,1503.3346956006387,1725.5486371439524,1812.5816703289347
132653,medium,3750.623724333742,1601.7914834463081,1704.0886280345183,2010.2654806884643,2063.6846483517493
382124,high,7845.322681264889,3511.496909782928,3383.8540311740276,4165.750136232886,3955.6259709705882
198186,high,4395.196831289495,1897.7615292553326,1964.4223050787505,2354.1307697369966,2366.1242277823394
238954,medium,8920.280475925898,4299.542004528752,4077.001083933638,4813.34775324289,4533.608388055804
292165,medium,5614.687352668939,2529.5680888657635,2520.152766794969,3017.134308696179,2950.499320567617
166075,high,11476.999596586787,5625.780145574182,5243.546258851975,6172.93756115401,5728.454785716428
470301,low,2968.43418631037,1262.0594786517165,1183.433972654489,1595.5653170953822,1477.602896413475
91214,low,12403.254742769705,6122.275040842823,5458.430010689524,6719.939788361305,5993.491121063465
11754,medium,6777.761647588315,3152.308910977274,3067.9082981376364,3611.6762372717176,3470.125965714538
124273,high,9396.372802975988,4511.705151474268,4263.618948117045,5063.458187946763,4753.287255259682
369671,low,6520.2720522292,2971.545571643848,2687.085314031881,3510.952357057788,3164.1189165247933
208471,high,6119.034926044152,2843.7692378420757,2796.518716315791,3347.9756879927168,3248.4670740899473
386257,low,6509.747543383409,3008.7683467815036,2719.8243810259064,3535.543054267402,3189.1067415727653
30040,low,10318.032097199572,5047.754501897326,4513.292717815561,5526.585311567044,4935.297365355792
275134,medium,15526.419137383984,7793.690678350584,7150.414974953171,8315.286028584414,7610.246861466899
370695,low,3780.3249943448795,1638.757108445308,1514.7750278404285,2049.579505714658,1879.2173111522113
525620,low,3020.7731107291993,1284.3118957576262,1203.0071602193987,1603.3262811113332,1482.09795374484
119645,high,323.6855857627506,146.73000000000002,416.2046585076958,171.49160602830045,445.80029359500475
398988,high,5663.619968614352,2559.2862902907705,2546.29241315206,3013.6008668432864,2943.9485718954434
203249,medium,5446.40726444644,2446.8239069100164,2447.3716705004763,2925.122910868936,2869.3069363505433
304524,high,7553.768917563851,3567.687639705182,3433.270565984089,4035.908835917555,3844.420388911712
147761,medium,308.052362616178,146.73000000000002,410.35830204757207,163.22609927325766,438.5414924800878
542661,low,4357.412339166566,1869.6336550581623,1717.8543404884904,2325.525836185175,2118.1485337638687
492480,high,13535.90832061378,6771.505214008191,6251.310938048463,7256.034036017252,6678.746521060457
217799,low,2945.7630178775053,1252.4206046808,1174.9556357956506,1575.126517579792,1458.6257441347923
361756,high,4046.0298904299207,1744.3711450786984,1829.5006281256608,2188.5521197102657,2222.81433726996
245941,low,6562.69430434631,3036.8818451404723,2744.5526938858816,3523.921381383592,3174.3146598291873
104561,medium,6280.423496924779,2886.0867115169212,2833.742367912397,3384.64971235744,3275.068994042589
457719,high,9315.08572730523,4468.301540150106,4225.44163548991,5067.888097051022,4762.1839492016015
421378,medium,3063.2138731445516,1302.3560103061375,1440.7060521398682,1628.5614912177796,1726.4128360156649
263758,high,2037.6177903535597,866.3135797467195,1057.163885058521,1082.3563895285765,1246.2602982703527
273654,high,10193.112088903548,4938.686813188016,4639.187000538817,5492.340088785458,5130.383369931836
42491,medium,7021.6731574742735,3282.7298921352276,3182.625071967658,3760.644063053848,3603.3009317355763
198067,low,7938.437428324256,3731.5421444443446,3355.5693697287197,4259.954692727751,3821.7130241290693
113129,high,5721.809586151118,2587.1224849635905,2570.7769316834087,3046.790367602816,2973.381102358301
526547,low,6076.840768351571,2780.2595562025863,2518.8305996417494,3233.655140485151,2915.367911850431
547320,medium,2740.3063561520794,1165.068650381618,1319.9483280101933,1457.4947306272288,1576.1485485455253
419987,high,2859.8672844239327,1215.9011746456792,1364.660528356018,1540.9507654314573,1651.741013692795
455152,high,8745.986237356972,4163.736190492608,3957.5495164934205,4727.464166903024,4458.887425258858
113290,low,2934.157182266594,1247.4862676124649,1170.6154014522383,1564.2744216648543,1448.6044334936946
108792,medium,4381.613668193388,1884.9806037799763,1953.1805648176348,2356.583516908037,2369.3138622430165
28249,medium,4234.404382218323,1808.546260480368,1885.9497200931226,2251.1209570084065,2273.518328166754
410929,low,9249.463787945722,4475.360467192604,4009.8216406197644,5026.746171555357,4503.782171756675
175734,high,1757.5624739152636,747.2452614098133,952.431598370091,935.9116972157685,1117.8529585555668
536211,high,13194.043871920056,6588.046036556299,6089.942410908,7132.377216116157,6577.265118565963
67784,low,2355.517571855624,1001.471850850137,954.2215463468476,1275.6472817646095,1197.1097638598637
211354,high,6487.695620524461,2996.981436753211,2931.284072275309,3445.678633700109,3322.947592356098
472583,medium,6905.5894713891375,3178.2461235098613,3090.724002763331,3686.9557523191356,3537.1762691562944
494084,low,323.69057721330825,146.73000000000002,194.37920516046086,171.49419654122534,223.9752423590267
365482,high,9780.748582104987,4717.517404896625,4444.648994732124,5238.098303465131,4903.2720381355875
470586,low,6748.029553212371,3094.1629992367566,2794.938141010749,3629.377970993837,3267.801762855486
527407,high,4668.271254380105,2007.9947948774047,2061.383579141437,2498.8125320751074,2493.2382175311386
203588,high,6900.001558680898,3221.3055865991187,3128.5968291567056,3772.72699459379,3623.03267582928
432780,medium,2415.9031641726283,1027.1453892796344,1198.6312663056378,1293.9118264728243,1433.3435667249782
388297,low,4044.841925197198,1786.6303022604645,1644.8423163235632,2193.262138687342,2005.7958393297029
341861,high,7510.726029771426,3350.2895605991157,3242.0572446491365,4042.088007427629,3853.158566225418
506639,low,4081.5604616280325,1747.1310215647954,1610.1014892809385,2172.5002631847146,1982.8686426977688
218619,low,6084.616735256031,2781.0049784662297,2519.4863959183244,3241.5952597124037,2923.0947845442993
62504,medium,3249.507264265382,1381.56050847507,1510.374191617325,1722.3100748886582,1808.177517807332
22531,high,440.82423438541065,187.4208314913012,460.010998933112,233.46660628217074,500.2306724347386
30112,high,6048.78952928192,2762.0645746441587,2724.653949281665,3223.4647131172337,3129.028779126797
166899,high,10430.266289117153,5107.870847600957,4787.997670304517,5632.569924228585,5255.407234130512
460219,medium,8188.006156543432,3907.8274011799767,3732.453493970416,4428.748545457955,4195.8921912292335
126054,medium,11916.698409033474,5861.382336355627,5450.779178873352,6485.978062442278,6012.876941526695
183942,low,10453.282580702862,5120.161521238091,4576.981084108047,5589.046735223689,4988.918111248758
59072,medium,2761.2319430184957,1173.9653728937437,1327.7738697306272,1479.3231567521811,1596.5747947768823
137062,medium,3278.5087994667633,1398.0034068039458,1524.8371371347469,1764.6775411913993,1848.5604353315628
428001,low,5076.367253733967,2241.227203085968,2044.704185987354,2694.192741693873,2440.520369892709
259716,medium,2827.3544016201045,1202.0779973928036,1352.5016855738706,1511.1638801136887,1624.1592856152151
363810,medium,9508.116048397409,4571.310235174009,4316.046890099808,5114.981610937625,4797.333597288119
162124,high,5922.768950924097,2734.203139475123,2700.145832298721,3111.6673996995014,3025.21570395422
224912,medium,449.50579303390185,191.1118829662937,463.25764142088826,237.620453265915,503.82525748907517
231116,medium,7221.267565761017,3346.983728337686,3239.1436340713167,3859.6981186778385,3689.5880370405184
23298,high,5986.285646434612,2564.7497725138332,2551.1044687833796,3189.947515917413,3099.438939068045
534328,high,9689.216999654333,4711.293767086683,4439.173108711847,5196.375753198186,4867.235868698619
345115,low,403.3441452123517,171.48579677848343,224.1672499850631,216.46131023850708,263.791500016819
281624,high,9463.373114658352,4590.616965523221,4333.027198388002,5120.0517145098,4805.0989094651595
493567,high,4829.496526731687,2115.4657208866465,2155.9129324750716,2574.322183062224,2558.3148031956616
356530,high,4972.452092124231,2151.5448072212303,2187.6492318634223,2643.9427554509025,2618.794602036768
94175,high,3473.439918094827,1476.7677155771967,1594.1182861699226,1857.1000501787494,1928.419450529968
77850,high,6568.777456447359,3040.4635703214212,2969.5304448949037,3488.1339803380583,3360.2171317766797
180346,medium,2872.7102867087765,1221.3615054971033,1369.4634259204813,1545.9910809209869,1655.9861867445366
44356,high,9054.451379980006,4371.45601412651,4140.255801358789,4821.508116097357,4533.407637526192
418759,high,9031.826113248491,4316.482902989539,4091.903746816801,4817.078389402031,4530.435986525546
514921,high,6547.503894170637,3029.4972094215154,2959.8845459992567,3511.552788051507,3384.700180097658
430736,high,11790.44084446408,5837.502086354514,5429.772707570721,6240.381241381481,5776.497175404378
430626,high,10639.71177757697,5178.543356018414,4850.1619772429885,5693.978352392688,5303.601451312411
348641,medium,1658.4130131023885,705.0908766506113,915.3526745099005,885.6704464083635,1073.9874833101442
37528,low,3270.8547665687834,1410.6674867357865,1314.148348167261,1737.808865449803,1600.4392159887814
174144,medium,2488.349341031548,1057.946605832973,1225.7239630655681,1333.0722914705302,1467.8974354349282
35377,low,2196.704589462745,933.9509232559806,894.8302553213825,1167.1932322398493,1099.0412048169933
479442,high,2128.9164125036095,905.1727590975505,1091.344349877769,1172.088731173666,1329.8654601115136
267719,high,1095.8218155041773,465.899603079756,704.9604443440971,579.9766779187999,804.5547573744623
11907,high,2104.5210544352585,894.7581715036946,1082.1836987271536,1134.760051820407,1294.2059062086244
432765,high,12447.439097986562,6188.013061921189,5738.078103865035,6674.784389478187,6167.961433955172
535008,medium,4312.06065692994,1889.8615027066508,1957.4721247528391,2305.407894429926,2322.5949947440545
69583,medium,3523.3647707632094,1497.993765937686,1612.7886833223174,1871.2559389702735,1939.4414117457513
22492,medium,8056.696486459759,3794.60523489939,3632.8662551239177,4335.453979671882,4111.172867467026
140981,high,11357.24568572386,5604.376333602557,5224.718072147731,6184.005353920938,5746.867098545243
229507,medium,6083.6277149812495,2782.3572332295894,2742.5030709206244,3258.678094382289,3161.9033495758067
338776,high,9629.34027182908,4679.076478555331,4410.8351652358615,5142.88483223884,4817.212117539791
113043,high,4252.5483049953955,1811.6242911051575,1888.6573752676372,2278.827543619001,2299.9354851488747
130422,medium,1818.7997285496597,773.2808925901732,975.3324944857163,962.9185977179038,1140.9400725639828
407104,medium,3378.7592316597834,1443.1314975697933,1564.5316061727526,1809.7318500250667,1887.159014350267
113796,high,5404.632138851183,2434.2555462705304,2436.31631048324,2887.785441873784,2834.925294860494
468548,medium,5053.020813347089,2228.9120368786994,2255.699222943733,2694.445348538811,2664.1042494130716
387575,high,4160.781199557291,1787.2223965255118,1867.1928025283487,2221.2864606824487,2248.3119182890314
238850,high,6788.615913358117,3158.425981004545,3073.2887895109197,3619.2452661517564,3477.1121370658307
480322,high,11702.155632322121,5789.16435068793,5387.255442680276,6244.558856433439,5785.7189537980585
445558,medium,4559.16880479545,1941.2019330564176,2002.6336828792382,2432.15356043588,2433.566765848151
130752,low,4679.562621816508,2032.565422657257,1861.167582309577,2492.0556711940853,2263.9278687723777
374930,medium,5154.6645733100595,2283.220272684266,2303.468115313469,2765.8170877608795,2728.719997726827
305495,low,3810.596715848321,1669.4298444128508,1541.7538501995757,2072.88213168334,1900.4265794741527
181299,high,14247.707709808752,7110.01275393726,6549.059844686926,7691.17380758404,7068.03856581639
41243,medium,4054.1638156458002,1771.8109358689046,1853.6354579241706,2171.801503703399,2205.703719337724
4686,high,7986.812503413661,3757.5875298334086,3600.305900032417,4266.043814318661,4046.6076223980344
293647,medium,2871.898819460975,1221.016502082028,1369.1599615138207,1519.1906254020487,1629.3912861475933
486923,high,11478.560028638058,5626.365125125429,5244.060809656196,6151.426302157572,5706.934755696215
475616,medium,3038.0413904655866,1291.6536775703487,1431.2922987924153,1616.4579665133415,1715.9405421650524
316690,low,1384.7681453088508,588.748024659511,591.1903833011509,735.4499021753666,719.5795359242431
416768,high,4161.83083030313,1832.5721896699988,1907.08022505088,2206.4615732830807,2233.4725504776757
208119,medium,4154.458457829474,1847.4128337881311,1920.1331584549498,2204.54570463727,2232.3511283473554
443242,high,7922.808962286542,3765.327233246555,3607.112035233399,4256.611652053254,4041.2113323427297
306425,high,5793.821990861053,2582.9809165562883,2567.135700443527,3098.0511638975254,3019.863764158006
308438,high,7545.253502912492,3563.212747370578,3429.334499860114,4042.2005118981738,3851.4098435963974
322452,high,7924.293562295261,3767.2004325271873,3608.7596378627136,4238.193312245249,4022.7567273360946
422755,medium,2291.5806555339022,974.2884315067938,1152.1383777500134,1217.4499308807963,1364.973256324462
187126,high,6168.063805678891,2825.8717589374155,2780.7780031799202,3311.0486846846775,3208.809515695043
254986,low,3803.6208071618166,1617.8197243140207,1496.3600362831953,2034.7973296656965,1863.0739972977747
67141,medium,2420.2956900209165,1029.0129155692928,1200.2739391971224,1282.1595669085284,1421.45665356838
114872,low,2440.7275971922245,1037.699745222246,986.0875395219763,1315.0625850174756,1231.078638700649
34883,high,9130.804886096073,4412.123178315536,4176.026170797779,4858.497666245522,4565.468138919536
250088,medium,707.0974427696588,300.6295487679481,559.5891906725693,379.36846844950054,628.9496978603081
428993,low,3567.921159227148,1516.9373600570143,1407.6241159161764,1898.352488097662,1741.8668125812428
103245,medium,2672.6700619027706,1136.312403518582,1294.654383049779,1426.9023811152397,1549.9108722885896
331594,high,2929.1172433320944,1246.9743575066113,1391.9923671411323,1559.020515124891,1665.4031748510915
141275,high,6623.717094877977,3069.799118123505,2995.333652160466,3540.9868291098824,3409.5646154243764
410839,low,2494.5919292119843,1060.6007046237671,1006.2311837674057,1334.7840167142404,1247.3953378769081
533462,high,4536.400689179336,1956.7106356622162,2016.273889635961,2417.8396910225365,2420.779801725457
310249,medium,5697.192067936192,2531.300648267959,2521.6783396916785,3067.647471636489,2995.555180578124
26034,low,2987.1599696095914,1277.2870256259846,1196.8277443363245,1625.2556798315452,1505.9712758082946
338226,medium,2078.927035168705,883.8766182723265,1072.6123033420406,1094.6939807544586,1255.876216296321
426206,high,4122.173042558203,1755.1958613114548,1839.0230744943483,2209.5721083765134,2239.079689345234
345249,low,3639.8834022616284,1584.011924345152,1466.6210179637233,1947.7120491102837,1786.53382079253
52982,medium,2217.0197932323968,951.0662257073486,1131.711754692662,1206.451820640278,1358.6438946710819
299881,medium,7795.6150173817,3654.7131320908356,3509.818804347327,4153.895892426796,3946.7155603012666
12653,high,4785.026980649181,2149.905084317045,2186.2031505971863,2585.6369687170763,2572.3216827001615
459570,medium,5709.2257230815685,2538.0900628669006,2527.6502158999474,3050.556709144187,2977.9999721830573
266765,high,6916.027680292794,3238.8690132741826,3144.045067683829,3722.848623525443,3572.3293925989537
442585,high,7660.963170546933,3625.3745457305827,3484.011281435577,4080.7546941390146,3882.478283545356
497526,high,6358.763600362795,2936.94002212777,2878.4720012130433,3489.5212810883354,3374.287813242939
438904,low,4666.34845906693,1983.944710856896,1818.4029732372603,2480.4217978040497,2253.173368597564
219231,high,7546.271045761888,3563.6668908629376,3429.733962646242,4006.960511070422,3815.8346152378376
125479,low,2934.334735293574,1247.5617560574156,1170.6818009577376,1556.8501325720204,1441.1829778619451
410646,low,938.4832640133666,399.00554452792295,424.2932262430787,514.8408606779965,527.6097205250875
309793,high,11692.421613164664,5742.531687229253,5346.239492837941,6242.834251161507,5784.400881156575
82517,medium,4822.458581445394,2123.9135992296406,2163.343116998682,2619.8335794955337,2603.970763531718
378207,high,14493.451779939453,7071.336230946875,6515.046982586904,7709.383085199947,7070.978648369584
21436,high,4496.021280296645,1945.2507366671316,2006.1935055910908,2397.627397835869,2403.132456551726
405818,high,1344.655422498812,571.6936994295949,798.0167483518808,736.077678202649,944.4064821485802
395886,high,9548.282040217098,4593.56867484066,4335.625123889854,5241.675617946078,4920.864271539223
349135,low,12792.442914757297,6159.861770840372,5491.497433256308,6848.697336192572,6097.53872686589
264404,low,7994.702250797163,3804.04207924974,3419.3378316913972,4294.618119914418,3852.7703443520254
395248,medium,2443.2223496041634,1038.760414157706,1208.8478220814688,1298.697716469396,1436.4983751781176
